acc_0,f1_0,auc_0,acc_1,f1_1,auc_1,acc_2,f1_2,auc_2,acc_3,f1_3,auc_3,acc_4,f1_4,auc_4,acc_5,f1_5,auc_5,acc_all,f1_all,auc_all
0.596,0.3225806451612903,0.86,0.8779999999999999,0.7433628318584071,0.9033333333333333,0.759,0.5627705627705628,0.8316666666666667,0.977,0.964824120603015,0.9883333333333333,0.8660000000000001,0.7363636363636363,0.9033333333333333,0.988,0.98,0.9933333333333333,0.74,0.7183169661261518,0.844
