acc_0,f1_0,auc_0,acc_1,f1_1,auc_1,acc_2,f1_2,auc_2,acc_3,f1_3,auc_3,acc_4,f1_4,auc_4,acc_5,f1_5,auc_5,acc_all,f1_all,auc_all
0.6749999999999999,0.49673202614379086,0.8716666666666667,0.85,0.7053571428571429,0.89,0.786,0.6203703703703703,0.8633333333333333,0.995,0.975609756097561,0.9916666666666667,0.8009999999999999,0.6666666666666666,0.8883333333333333,0.993,0.9850746268656716,0.995,0.75,0.7416350981668671,0.8500000000000001
